STUDENT_LIST,REG. NO.,ACC. NO.,NAME,NATIONALITY,FACULTY,DEPARTMENT,PROGRAM ID,PROGRAM,YEAR,SEMESTER,TOTAL REGISTRATIONS,STUDENT STATUS,REGISTRATION TYPE,CAMPUS,HIGH_SCHOOL,DISTRICT,SCHOOL_TIER,OWNERSHIP,RESIDENCE,ACCOMMODATION Type,FEES,EXPECTED FEES(%) - RAW,TOTAL EXPECTED FEES (UGX),AMOUNT PAID (UGX),TUITION BALANCE (UGX)
List15,J25M64/005,A19542,Norah Kahinda,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,1,3,Continuing,Normal,Mukono,Kumi Secondary School,Kumi,Tier 2,Public/Mixed,NR,None,35%,35,2418000,846300,1571700
List15,J25M64/007,A19547,David Naddumba,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,1,3,Continuing,Normal,Mukono,Mbale Secondary School,Mbale,Tier 2,Public/Mixed,NR,None,40%,40,2418000,967200,1450800
List15,J25M64/009,A19553,Evelyn Hall,Ethiopian,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,1,3,Continuing,Normal,Mukono,Kiira College Butiki,Jinja,Tier 2,Private/Faith-based,R,Executive,60%,60,3918000,2350800,1567200
List15,J25M64/013,A19570,Winnie Kamara,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,1,3,Continuing,Normal,Mukono,Trinity College Nabbingo,Kampala,Tier 1,Private/Faith-based,R,Ordinary,35%,35,3068000,1073800,1994200
List15,J25M64/015,A19578,Amelia Wilson,Kenyan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,1,3,Continuing,Normal,Mukono,Kabarole Secondary School,Kabarole,Tier 2,Public/Mixed,NR,None,50%,50,2418000,1209000,1209000
List15,J25M64/017,A19587,Joy Amony,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,1,3,Continuing,Normal,Mukono,Lira Town College,Lira,Tier 2,Private/Faith-based,R,Executive,70%,70,3918000,2742600,1175400
List15,J25M64/019,A19589,Vanessa Acen,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,1,3,Continuing,Normal,Mukono,Kiira College Butiki,Jinja,Tier 2,Private/Faith-based,NR,None,50%,50,2418000,1209000,1209000
List15,KJ25M64/010,A19556,Natukunda Ocaya,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,1,3,Continuing,Normal,Kampala,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,NR,None,70%,70,2418000,1692600,725400
List15,KM24M64/001,A19526,Nakimera Pereza,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Normal,Kampala,Mityana Secondary School,Mityana,Tier 2,Public/Mixed,R,Executive,60%,60,4218000,2530800,1687200
List15,KS24M64/010,A19568,Harper Thomas,Ethiopian,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Normal,Kampala,Kiira College Butiki,Jinja,Tier 2,Private/Faith-based,R,Double Normal,50%,50,3418000,1709000,1709000
List15,KS25M64/006,A19579,Daniel Namyalo,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,1,2,2,Continuing,Normal,Kampala,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,R,Double Normal,100%,100,3418000,3418000,0
List15,M24M64/002,A19527,Nancy Nanyonjo,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Normal,Mukono,Busoga College Mwiri,Jinja,Tier 1,Private/Faith-based,R,Double Normal,30%,30,3268000,980400,2287600
List15,M24M64/004,A19536,Victor Nakibuuka,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Normal,Mukono,Mbarara High School,Mbarara,Tier 1,Private/Faith-based,R,Ordinary,65%,65,3068000,1994200,1073800
List15,M24M64/006,A19546,Namagembe Kiconco,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Normal,Mukono,Lira Town College,Lira,Tier 2,Private/Faith-based,R,Ordinary,75%,75,3068000,2301000,767000
List15,M24M64/008,A19554,John Bataringaya,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Normal,Mukono,Namasagali College,Kamuli,Tier 1,Private/Faith-based,R,Executive,40%,40,3918000,1567200,2350800
List15,M24M64/010,A19569,Nakimera Adong,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Late,Mukono,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,NR,None,85%,85,2418000,2055300,362700
List15,M24M64/012,A19593,Lucy Kamara,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Normal,Mukono,Busoga High School,Iganga,Tier 2,Private/Faith-based,NR,None,55%,55,2418000,1329900,1088100
List15,M25M64/002,A19524,Olivia Kalibbala,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,1,2,2,Continuing,Normal,Mukono,Sembabule Secondary School,Sembabule,Tier 2,Public/Mixed,NR,None,40%,40,2418000,967200,1450800
List15,M25M64/004,A19558,Yusuf Allen,Kenyan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,1,2,2,Continuing,Normal,Mukono,Makerere College School,Kampala,Tier 2,Private/Faith-based,R,Executive,45%,45,3918000,1763100,2154900
List15,M25M64/006,A19571,Violet Komakech,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,1,2,2,Continuing,Normal,Mukono,St. Katherine's Secondary School,Lira,Tier 2,Private/Faith-based,NR,None,100%,100,2418000,2418000,0
List15,M25M64/008,A19580,Grace Mirembe,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,1,2,2,Continuing,Normal,Mukono,Gulu High School,Gulu,Tier 2,Private/Faith-based,R,Double Normal,40%,40,3268000,1307200,1960800
List15,S24M64/002,A19532,Lawrence Achola,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Normal,Mukono,Lira Town College,Lira,Tier 2,Private/Faith-based,NR,None,100%,100,2418000,2418000,0
List15,S24M64/004,A19551,Patience Mulindwa,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Normal,Mukono,Kumi Secondary School,Kumi,Tier 2,Public/Mixed,R,Double Normal,80%,80,3268000,2614400,653600
List15,S24M64/006,A19562,Norah Lwanga,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Late,Mukono,Kamuli Secondary School,Kamuli,Tier 2,Public/Mixed,R,Ordinary,100%,100,3068000,3068000,0
List15,S24M64/008,A19566,Noah Muhangi,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Late,Mukono,Kyenjojo Secondary School,Kyenjojo,Tier 2,Public/Mixed,R,Double Normal,65%,65,3268000,2124200,1143800
List15,S24M64/012,A19581,Mark Zziwa,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Late,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,NR,None,100%,100,2418000,2418000,0
List15,S24M64/014,A19592,Mugisha Namyalo,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,2,2,4,Continuing,Normal,Mukono,Ntare School Mbarara,Mbarara,Tier 1,Public/Mixed,NR,None,60%,60,2418000,1450800,967200
List15,S25M64/002,A19534,Sharifah Malinga,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,1,1,1,Leave of Absence,Normal,Mukono,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,NR,None,70%,70,2418000,1692600,725400
List15,S25M64/004,A19544,Sophia Muhangi,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,1,2,2,Continuing,Late,Mukono,St. Henry's College Kitovu,Masaka,Tier 1,Private/Faith-based,R,Ordinary,70%,70,3068000,2147600,920400
List15,S25M64/007,A19583,Nambi Nabunya,Ugandan,School of Social Sciences,Social Sciences,64,Master of Development Monitoring and Evaluation,1,2,2,Continuing,Normal,Mukono,Hoima Secondary School,Hoima,Tier 2,Public/Mixed,R,Double Normal,35%,35,3268000,1143800,2124200
List15,J24M61/002,A19606,Namazzi Kagimu,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,2,4,Finalist,Late,Mukono,Seeta High School,Kampala,Tier 2,Private/Faith-based,NR,None,70%,70,2418000,1692600,725400
List15,J24M61/004,A19618,Dorothy Nakibuuka,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,2,4,Finalist,Late,Mukono,St. Henry's College Kitovu,Masaka,Tier 1,Private/Faith-based,NR,None,75%,75,2418000,1813500,604500
List15,J24M61/008,A19638,Edwin Pereza,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,3,1,5,Retake/Probation,Normal,Mukono,Mpigi Secondary School,Mpigi,Tier 2,Public/Mixed,NR,None,40%,40,2418000,967200,1450800
List15,J24M61/010,A19652,Emmanuel Ssenfuma,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,3,1,5,Retake/Probation,Normal,Mukono,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,NR,None,35%,35,2418000,846300,1571700
List15,J24M61/012,A19667,Adong Kabuye,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,2,4,Finalist,Normal,Mukono,St. Mary's College Kisubi,Kampala,Tier 1,Private/Faith-based,R,Double Normal,90%,90,3268000,2941200,326800
List15,J25M61/002,A19597,Peter Nakiganda,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,1,3,Continuing,Normal,Mukono,Lira Town College,Lira,Tier 2,Private/Faith-based,R,Executive,40%,40,3918000,1567200,2350800
List15,J25M61/004,A19609,Precious Abigaba,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,1,3,Continuing,Normal,Mukono,St. Mary's College Rushoroza,Kabarole,Tier 2,Private/Faith-based,R,Ordinary,75%,75,3068000,2301000,767000
List15,J25M61/009,A19650,Ruth Naggenda,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,1,2,2,Leave of Absence,Normal,Mukono,Moroto High School,Moroto,Tier 2,Private/Faith-based,NR,None,100%,100,2418000,2418000,0
List15,J25M61/012,A19657,Paul Kaboyo,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,1,3,Continuing,Normal,Mukono,St. Henry's College Kitovu,Masaka,Tier 1,Private/Faith-based,R,Ordinary,70%,70,3068000,2147600,920400
List15,KJ24M61/005,A19619,Akiiki Amanya,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,2,4,Finalist,Late,Kampala,Kyegegwa Secondary School,Kyegegwa,Tier 2,Public/Mixed,NR,None,25%,25,2418000,604500,1813500
List15,KJ25M61/005,A19624,Triza Otim,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,1,3,Continuing,Late,Kampala,St. Mary's College Kisubi,Kampala,Tier 1,Private/Faith-based,R,Double Normal,45%,45,3418000,1538100,1879900
List15,KJ25M61/008,A19642,Lucas Allen,Sudanese,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,1,3,Continuing,Normal,Kampala,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,R,Double Normal,100%,100,3418000,3418000,0
List15,KM25M61/001,A19596,Elijah Jjumba,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,1,2,2,Continuing,Normal,Kampala,Gomba Secondary School,Gomba,Tier 2,Public/Mixed,NR,None,30%,30,2418000,725400,1692600
List15,KM25M61/005,A19608,Fatima Hall,Ethiopian,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,1,2,2,Continuing,Normal,Kampala,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,NR,None,50%,50,2418000,1209000,1209000
List15,KS24M61/013,A19662,Annet Nambooze,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,2,4,Continuing,Normal,Kampala,Ntare School Mbarara,Mbarara,Tier 1,Public/Mixed,R,Ordinary,100%,100,3268000,3268000,0
List15,KS25M61/010,A19659,Lucy Nakafeero,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,1,2,2,Continuing,Normal,Kampala,Lwengo Secondary School,Lwengo,Tier 2,Public/Mixed,R,Ordinary,95%,95,3268000,3104600,163400
List15,M24M61/002,A19602,Joy Opio,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,2,4,Continuing,Normal,Mukono,Mbarara High School,Mbarara,Tier 1,Private/Faith-based,NR,None,55%,55,2418000,1329900,1088100
List15,M24M61/004,A19615,Joy Nansubuga,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,2,4,Continuing,Normal,Mukono,Busoga College Mwiri,Jinja,Tier 1,Private/Faith-based,R,Ordinary,90%,90,3068000,2761200,306800
List15,M24M61/006,A19645,Namara Nsubuga,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,2,4,Continuing,Normal,Mukono,Tororo Girls School,Tororo,Tier 2,Private/Faith-based,NR,None,100%,100,2418000,2418000,0
List15,M24M61/008,A19656,Namata Ssewanyana,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,1,3,Leave of Absence,Normal,Mukono,Kibuli Secondary School,Wakiso,Tier 1,Public/Mixed,R,Executive,90%,90,3918000,3526200,391800
List15,M24M61/010,A19663,Dorothy Nakacwa,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,2,4,Continuing,Normal,Mukono,Trinity College Nabbingo,Kampala,Tier 1,Private/Faith-based,R,Double Normal,90%,90,3268000,2941200,326800
List15,M25M61/004,A19604,Sarah Kiggundu,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,1,2,2,Continuing,Normal,Mukono,Kamuli Secondary School,Kamuli,Tier 2,Public/Mixed,NR,None,100%,100,2418000,2418000,0
List15,M25M61/007,A19632,Asiimwe Namugga,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,1,2,2,Continuing,Normal,Mukono,Arua Public Secondary School,Arua,Tier 2,Public/Mixed,R,Double Normal,85%,85,3268000,2777800,490200
List15,M25M61/009,A19637,Naggayi Namyalo,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,1,2,2,Continuing,Normal,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,R,Ordinary,30%,30,3068000,920400,2147600
List15,M25M61/011,A19643,Yasin Mugisha,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,1,2,2,Continuing,Normal,Mukono,Nabumali High School,Mbale,Tier 1,Private/Faith-based,R,Double Normal,25%,25,3268000,817000,2451000
List15,M25M61/013,A19654,Peace Namyalo,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,1,1,1,Leave of Absence,Normal,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,R,Executive,90%,90,3918000,3526200,391800
List15,S24M61/002,A19617,Margaret Ouma,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,2,4,Continuing,Normal,Mukono,Mbarara High School,Mbarara,Tier 1,Private/Faith-based,NR,None,40%,40,2418000,967200,1450800
List15,S24M61/004,A19623,Namirembe Kalyegira,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,2,4,Continuing,Normal,Mukono,Masaka Secondary School,Masaka,Tier 2,Public/Mixed,NR,None,40%,40,2418000,967200,1450800
List15,S24M61/006,A19626,Juliet Nakisige,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,2,4,Continuing,Normal,Mukono,Bundibugyo Secondary School,Bundibugyo,Tier 2,Public/Mixed,NR,None,45%,45,2418000,1088100,1329900
List15,S24M61/008,A19630,Nakimera Mukasa,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,2,4,Continuing,Normal,Mukono,St. Joseph's Layibi,Gulu,Tier 2,Private/Faith-based,R,Double Normal,55%,55,3268000,1797400,1470600
List15,S24M61/010,A19641,Peter Mugisha,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,2,4,Continuing,Normal,Mukono,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,NR,None,30%,30,2418000,725400,1692600
List15,S24M61/012,A19660,Janet Nsubuga,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,2,2,4,Continuing,Normal,Mukono,St. Katherine's Secondary School,Lira,Tier 2,Private/Faith-based,NR,None,70%,70,2418000,1692600,725400
List15,S25M61/001,A19598,Nakintu Ssewanyana,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,1,2,2,Continuing,Normal,Mukono,Kumi Secondary School,Kumi,Tier 2,Public/Mixed,NR,None,40%,40,2418000,967200,1450800
List15,S25M61/003,A19611,Sharifah Sabiiti,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,1,2,2,Continuing,Normal,Mukono,Kalungu Secondary School,Kalungu,Tier 2,Public/Mixed,R,Ordinary,75%,75,3068000,2301000,767000
List15,S25M61/005,A19620,Gift Kaboyo,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,1,2,2,Continuing,Normal,Mukono,Nabumali High School,Mbale,Tier 1,Private/Faith-based,R,Executive,65%,65,3918000,2546700,1371300
List15,S25M61/007,A19631,Eunice Chemutai,Ugandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,1,2,2,Continuing,Normal,Mukono,Bundibugyo Secondary School,Bundibugyo,Tier 2,Public/Mixed,R,Ordinary,40%,40,3068000,1227200,1840800
List15,S25M61/011,A19665,Oliver Clark,Rwandan,School of Social Sciences,Social Sciences,61,Master of Governance and International Relations,1,2,2,Continuing,Normal,Mukono,Nabisunsa Girls School,Kampala,Tier 1,Private/Faith-based,NR,None,90%,90,2418000,2176200,241800
List15,J24M62/003,A19686,Simon Kalyango,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,2,4,Leave of Absence,Normal,Mukono,Soroti Secondary School,Soroti,Tier 2,Public/Mixed,R,Executive,75%,75,4018000,3013500,1004500
List15,J24M62/007,A19704,Naava Mugisha,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,3,1,5,Retake/Probation,Normal,Mukono,Kabarole Secondary School,Kabarole,Tier 2,Public/Mixed,R,Ordinary,100%,100,3168000,3168000,0
List15,J24M62/009,A19710,Akello Kamara,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,2,4,Finalist,Normal,Mukono,Gayaza High School,Kampala,Tier 1,Private/Faith-based,NR,None,85%,85,2518000,2140300,377700
List15,J24M62/013,A19738,Emmanuel Obua,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,2,4,Finalist,Normal,Mukono,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,R,Executive,85%,85,4018000,3415300,602700
List15,J25M62/002,A19680,Susan Ssenfuma,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,1,3,Continuing,Normal,Mukono,Lira Town College,Lira,Tier 2,Private/Faith-based,R,Double Normal,65%,65,3368000,2189200,1178800
List15,J25M62/004,A19688,Rachel White,Rwandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,1,3,Continuing,Normal,Mukono,Lyantonde Secondary School,Lyantonde,Tier 2,Public/Mixed,R,Executive,40%,40,4018000,1607200,2410800
List15,J25M62/007,A19692,Evelyn Johnson,Kenyan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,1,3,Continuing,Normal,Mukono,Ntare School Mbarara,Mbarara,Tier 1,Public/Mixed,R,Ordinary,80%,80,3168000,2534400,633600
List15,KJ24M62/002,A19673,Nakuya Magezi,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,2,4,Finalist,Normal,Kampala,Bukomansimbi Secondary School,Bukomansimbi,Tier 2,Public/Mixed,R,Executive,50%,50,4318000,2159000,2159000
List15,KJ24M62/005,A19697,John Ikojo,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,2,4,Leave of Absence,Normal,Kampala,Nabumali High School,Mbale,Tier 1,Private/Faith-based,NR,None,80%,80,2518000,2014400,503600
List15,KJ24M62/012,A19729,Violet Matovu,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,3,1,5,Retake/Probation,Late,Kampala,Mityana Secondary School,Mityana,Tier 2,Public/Mixed,NR,None,100%,100,2518000,2518000,0
List15,KJ25M62/008,A19698,Nandutu Matovu,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,1,3,Continuing,Normal,Kampala,Kyegegwa Secondary School,Kyegegwa,Tier 2,Public/Mixed,R,Ordinary,55%,55,3368000,1852400,1515600
List15,KM24M62/002,A19678,Akello Kiggundu,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,2,4,Continuing,Normal,Kampala,Kasese Secondary School,Kasese,Tier 2,Public/Mixed,NR,None,70%,70,2518000,1762600,755400
List15,KM25M62/005,A19694,Daniel Nabunya,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,1,1,1,Leave of Absence,Normal,Kampala,Tororo Girls School,Tororo,Tier 2,Private/Faith-based,NR,None,95%,95,2518000,2392100,125900
List15,KM25M62/008,A19714,William Harris,Tanzanian,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,1,2,2,Continuing,Normal,Kampala,Nabumali High School,Mbale,Tier 1,Private/Faith-based,NR,None,30%,30,2518000,755400,1762600
List15,KS25M62/001,A19669,Elijah Anderson,Kenyan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,1,2,2,Continuing,Normal,Kampala,Kiira College Butiki,Jinja,Tier 2,Private/Faith-based,NR,None,100%,100,2518000,2518000,0
List15,KS25M62/007,A19685,Margaret Namagombe,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,1,2,2,Continuing,Normal,Kampala,Lubiri Secondary School,Kampala,Tier 2,Public/Mixed,R,Double Normal,75%,75,3518000,2638500,879500
List15,M24M62/001,A19676,Richard Kalyegira,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,2,4,Continuing,Normal,Mukono,Lwengo Secondary School,Lwengo,Tier 2,Public/Mixed,R,Ordinary,55%,55,3168000,1742400,1425600
List15,M24M62/004,A19726,John Mayanja,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,2,4,Continuing,Normal,Mukono,Mpigi Secondary School,Mpigi,Tier 2,Public/Mixed,NR,None,70%,70,2518000,1762600,755400
List15,M24M62/007,A19735,Florence Isabirye,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,2,4,Continuing,Normal,Mukono,Masaka Secondary School,Masaka,Tier 2,Public/Mixed,R,Executive,95%,95,4018000,3817100,200900
List15,M25M62/002,A19679,Solomon Namyalo,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,1,2,2,Continuing,Normal,Mukono,Mbarara High School,Mbarara,Tier 1,Private/Faith-based,R,Ordinary,40%,40,3168000,1267200,1900800
List15,M25M62/004,A19687,Yusuf Kabuye,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,1,2,2,Continuing,Normal,Mukono,Gulu High School,Gulu,Tier 2,Private/Faith-based,R,Double Normal,80%,80,3368000,2694400,673600
List15,M25M62/009,A19717,Joshua Bbaale,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,1,2,2,Continuing,Normal,Mukono,St. Mary's College Kisubi,Kampala,Tier 1,Private/Faith-based,R,Ordinary,90%,90,3168000,2851200,316800
List15,M25M62/011,A19723,Aisha Nabaggala,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,1,2,2,Continuing,Normal,Mukono,Seeta High School,Kampala,Tier 2,Private/Faith-based,NR,None,80%,80,2518000,2014400,503600
List15,M25M62/013,A19728,Judy Ainomugisha,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,1,2,2,Continuing,Normal,Mukono,Gomba Secondary School,Gomba,Tier 2,Public/Mixed,NR,None,50%,50,2518000,1259000,1259000
List15,M25M62/015,A19736,Natukunda Muwonge,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,1,2,2,Continuing,Normal,Mukono,Pallisa Secondary School,Pallisa,Tier 2,Public/Mixed,R,Double Normal,100%,100,3368000,3368000,0
List15,S24M62/003,A19693,Oliver Waiswa,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,2,4,Continuing,Normal,Mukono,Kiboga Secondary School,Kiboga,Tier 2,Public/Mixed,R,Ordinary,40%,40,3168000,1267200,1900800
List15,S24M62/005,A19705,James Mitala,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,2,4,Continuing,Normal,Mukono,Kasese Secondary School,Kasese,Tier 2,Public/Mixed,NR,None,30%,30,2518000,755400,1762600
List15,S24M62/007,A19715,Nakato Oringa,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,2,4,Continuing,Normal,Mukono,Makerere College School,Kampala,Tier 2,Private/Faith-based,NR,None,70%,70,2518000,1762600,755400
List15,S24M62/009,A19724,Oliver Amony,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,2,4,Continuing,Normal,Mukono,Kabarole Secondary School,Kabarole,Tier 2,Public/Mixed,R,Ordinary,90%,90,3168000,2851200,316800
List15,S24M62/011,A19732,John Kisembo,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,2,2,4,Continuing,Normal,Mukono,King's College Budo,Kampala,Tier 1,Private/Faith-based,R,Executive,50%,50,4018000,2009000,2009000
List15,S25M62/003,A19674,Lloyd Kalyango,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,1,2,2,Continuing,Normal,Mukono,Mityana Secondary School,Mityana,Tier 2,Public/Mixed,R,Double Normal,25%,25,3368000,842000,2526000
List15,S25M62/005,A19677,Nandutu Natukunda,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,1,2,2,Continuing,Normal,Mukono,St. Katherine's Secondary School,Lira,Tier 2,Private/Faith-based,NR,None,100%,100,2518000,2518000,0
List15,S25M62/009,A19702,Juliet Kayemba,Ugandan,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,1,2,2,Continuing,Normal,Mukono,Gomba Secondary School,Gomba,Tier 2,Public/Mixed,R,Executive,75%,75,4018000,3013500,1004500
List15,S25M62/011,A19711,Charlotte King,Ethiopian,School of Social Sciences,Social Sciences,62,Master of Public Administration and Management,1,2,2,Continuing,Normal,Mukono,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,NR,None,60%,60,2518000,1510800,1007200
