STUDENT_LIST,REG. NO.,ACC. NO.,NAME,NATIONALITY,FACULTY,DEPARTMENT,PROGRAM ID,PROGRAM,YEAR,SEMESTER,TOTAL REGISTRATIONS,STUDENT STATUS,REGISTRATION TYPE,CAMPUS,HIGH_SCHOOL,DISTRICT,SCHOOL_TIER,OWNERSHIP,RESIDENCE,ACCOMMODATION Type,FEES,EXPECTED FEES(%) - RAW,TOTAL EXPECTED FEES (UGX),AMOUNT PAID (UGX),TUITION BALANCE (UGX)
List15,M24B33/001,A15559,Evelyn Wright,Ethiopian,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,2,2,4,Continuing,Normal,Mukono,Kasese Secondary School,Kasese,Tier 2,Public/Mixed,R,Executive,45%,45,4283000,1927350,2355650
List15,M24B33/003,A15572,Tabitha Nakiyingi,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,2,2,4,Continuing,Normal,Mukono,Nabumali High School,Mbale,Tier 1,Private/Faith-based,NR,None,25%,25,2783000,695750,2087250
List15,M24B33/006,A15585,Hellen Pereza,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,2,1,3,Leave of Absence,Normal,Mukono,Gomba Secondary School,Gomba,Tier 2,Public/Mixed,NR,None,85%,85,2783000,2365550,417450
List15,M24B33/009,A15600,Nandutu Kato,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,2,2,4,Continuing,Normal,Mukono,Mityana Secondary School,Mityana,Tier 2,Public/Mixed,R,Executive,100%,100,4283000,4283000,0
List15,M25B33/001,A15553,Abel Nakaggwa,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,1,2,2,Continuing,Normal,Mukono,Busoga High School,Iganga,Tier 2,Private/Faith-based,NR,None,80%,80,2783000,2226400,556600
List15,M25B33/003,A15594,Harriet Wabwire,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,1,1,1,Leave of Absence,Normal,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,R,Ordinary,45%,45,3433000,1544850,1888150
List15,M25B33/007,A15619,Florence Nakafeero,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,1,2,2,Continuing,Normal,Mukono,Kasese Secondary School,Kasese,Tier 2,Public/Mixed,R,Double Normal,100%,100,3633000,3633000,0
List15,M25B33/009,A15630,Aisha Bashaija,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,1,2,2,Continuing,Late,Mukono,Lira Town College,Lira,Tier 2,Private/Faith-based,R,Executive,75%,75,4283000,3212250,1070750
List15,S23B33/001,A15551,Adong Byaruhanga,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,3,2,6,Continuing,Normal,Mukono,Mbale Secondary School,Mbale,Tier 2,Public/Mixed,NR,None,90%,90,2783000,2504700,278300
List15,S23B33/003,A15569,Elijah Clark,Kenyan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,3,2,6,Continuing,Normal,Mukono,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,R,Executive,60%,60,4283000,2569800,1713200
List15,S23B33/006,A15598,Robert Balikuddembe,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,3,2,6,Continuing,Late,Mukono,Ngora High School,Soroti,Tier 2,Private/Faith-based,NR,None,90%,90,2783000,2504700,278300
List15,S23B33/008,A15624,Edith Ssenoga,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,3,2,6,Continuing,Normal,Mukono,Bundibugyo Secondary School,Bundibugyo,Tier 2,Public/Mixed,NR,None,60%,60,2783000,1669800,1113200
List15,S23B33/010,A15632,Lloyd Ssewava,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,3,2,6,Continuing,Normal,Mukono,Mubende Secondary School,Mubende,Tier 2,Public/Mixed,NR,None,65%,65,2783000,1808950,974050
List15,S24B33/002,A15564,Natukunda Ntambi,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,2,2,4,Continuing,Normal,Mukono,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,NR,None,50%,50,2783000,1391500,1391500
List15,S24B33/005,A15571,Nambi Kalema,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,2,2,4,Continuing,Normal,Mukono,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,NR,None,40%,40,2783000,1113200,1669800
List15,S24B33/007,A15580,Susan Nabaggala,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,2,2,4,Continuing,Normal,Mukono,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,R,Ordinary,90%,90,3433000,3089700,343300
List15,S24B33/010,A15599,Patrick Tumuhimbise,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,2,1,3,Leave of Absence,Normal,Mukono,Fort Portal Secondary School,Fort Portal,Tier 2,Public/Mixed,NR,None,100%,100,2783000,2783000,0
List15,S24B33/012,A15616,Peace Ssentongo,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,2,2,4,Continuing,Late,Mukono,Gulu High School,Gulu,Tier 2,Private/Faith-based,NR,None,35%,35,2783000,974050,1808950
List15,S24B33/015,A15631,Amelia Green,Kenyan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,2,2,4,Continuing,Normal,Mukono,Busoga College Mwiri,Jinja,Tier 1,Private/Faith-based,R,Executive,75%,75,4283000,3212250,1070750
List15,S25B33/003,A15581,Norah Kiyingi,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,1,2,2,Continuing,Normal,Mukono,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,NR,None,75%,75,2783000,2087250,695750
List15,S25B33/005,A15596,Tabitha Namaganda,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,1,2,2,Continuing,Late,Mukono,Mbarara High School,Mbarara,Tier 1,Private/Faith-based,R,Executive,60%,60,4283000,2569800,1713200
List15,S25B33/007,A15625,Precious Kaddu,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,1,2,2,Continuing,Normal,Mukono,Busoga College Mwiri,Jinja,Tier 1,Private/Faith-based,NR,None,70%,70,2783000,1948100,834900
List15,S25B33/009,A15642,Nakintu Balikuddembe,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",33,BA Journalism and Communication,1,2,2,Continuing,Late,Mukono,Namagunga Girls School,Kampala,Tier 1,Private/Faith-based,R,Ordinary,90%,90,3433000,3089700,343300
List15,J23B30/001,A15670,Jacob Mulyagonja,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,2,6,Finalist,Normal,Mukono,Kibuli Secondary School,Wakiso,Tier 1,Public/Mixed,R,Ordinary,45%,45,3433000,1544850,1888150
List15,J23B30/004,A15702,Vincent Kazibwe,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,2,6,Finalist,Normal,Mukono,Namagunga Girls School,Kampala,Tier 1,Private/Faith-based,R,Executive,55%,55,4283000,2355650,1927350
List15,J23B30/006,A15712,Joy Acen,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,2,6,Leave of Absence,Normal,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,R,Executive,80%,80,4283000,3426400,856600
List15,J23B30/008,A15720,Emmanuel Nakibuuka,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,2,6,Finalist,Normal,Mukono,Lwengo Secondary School,Lwengo,Tier 2,Public/Mixed,R,Double Normal,30%,30,3633000,1089900,2543100
List15,J23B30/010,A15739,Abel Bamwine,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,2,6,Leave of Absence,Normal,Mukono,Kibuli Secondary School,Wakiso,Tier 1,Public/Mixed,R,Ordinary,95%,95,3433000,3261350,171650
List15,J24B30/001,A15647,Olivia Green,Kenyan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,1,5,Continuing,Normal,Mukono,Mbarara High School,Mbarara,Tier 1,Private/Faith-based,NR,None,30%,30,2783000,834900,1948100
List15,J24B30/004,A15659,Abel Namirembe,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,1,5,Continuing,Normal,Mukono,St. Joseph's Secondary School Mukono,Mukono,Tier 2,Private/Faith-based,R,Double Normal,55%,55,3633000,1998150,1634850
List15,J24B30/006,A15687,Ritah Kiggundu,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,1,5,Continuing,Normal,Mukono,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,NR,None,95%,95,2783000,2643850,139150
List15,J24B30/009,A15738,Nakkazi Waiswa,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,1,5,Continuing,Normal,Mukono,St. Lawrence Schools,Kampala,Tier 2,Private/Faith-based,R,Double Normal,60%,60,3633000,2179800,1453200
List15,J25B30/002,A15657,Diana Nabawanuka,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,1,2,2,Leave of Absence,Late,Mukono,Butambala Secondary School,Butambala,Tier 2,Public/Mixed,NR,None,65%,65,2783000,1808950,974050
List15,J25B30/005,A15680,Abel Muhangi,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,2,1,3,Continuing,Normal,Mukono,Masaka Secondary School,Masaka,Tier 2,Public/Mixed,R,Executive,100%,100,4283000,4283000,0
List15,J25B30/007,A15683,Triza Kasule,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,2,1,3,Continuing,Late,Mukono,Arua Public Secondary School,Arua,Tier 2,Public/Mixed,NR,None,85%,85,2783000,2365550,417450
List15,J25B30/009,A15700,David Wilson,Rwandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,1,2,2,Leave of Absence,Normal,Mukono,St. Peter's College Tororo,Tororo,Tier 2,Private/Faith-based,NR,None,75%,75,2783000,2087250,695750
List15,J25B30/012,A15725,Susan Ntale,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,1,2,2,Leave of Absence,Normal,Mukono,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,R,Ordinary,70%,70,3433000,2403100,1029900
List15,J25B30/014,A15732,Nakimera Nakandi,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,2,1,3,Continuing,Late,Mukono,King's College Budo,Kampala,Tier 1,Private/Faith-based,R,Double Normal,75%,75,3633000,2724750,908250
List15,KJ23B30/002,A15685,Solomon Nakafeero,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,4,1,7,Retake/Probation,Normal,Kampala,Mpigi Secondary School,Mpigi,Tier 2,Public/Mixed,NR,None,95%,95,2783000,2643850,139150
List15,KJ24B30/008,A15708,Nabirye Jjumba,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,1,5,Continuing,Normal,Kampala,Kibuli Secondary School,Wakiso,Tier 1,Public/Mixed,R,Ordinary,35%,35,3633000,1271550,2361450
List15,KJ25B30/011,A15714,Trevor Kaboyo,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,2,1,3,Continuing,Normal,Kampala,St. Joseph's Layibi,Gulu,Tier 2,Private/Faith-based,R,Double Normal,40%,40,3783000,1513200,2269800
List15,KS23B30/005,A15682,Nabasirye Byarugaba,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,2,6,Continuing,Late,Kampala,Kotido Secondary School,Kotido,Tier 2,Public/Mixed,R,Ordinary,85%,85,3633000,3088050,544950
List15,KS23B30/009,A15729,Violet Tibyangye,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,2,6,Continuing,Normal,Kampala,Tororo Girls School,Tororo,Tier 2,Private/Faith-based,R,Executive,100%,100,4583000,4583000,0
List15,KS24B30/009,A15701,Sarah Nabukenya,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,2,2,4,Continuing,Normal,Kampala,Kiira College Butiki,Jinja,Tier 2,Private/Faith-based,NR,None,45%,45,2783000,1252350,1530650
List15,KS25B30/009,A15723,Lawrence Chemutai,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,1,2,2,Continuing,Late,Kampala,Masaka Secondary School,Masaka,Tier 2,Public/Mixed,NR,None,60%,60,2783000,1669800,1113200
List15,M23B30/002,A15668,Trevor Kiyingi,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,2,6,Continuing,Normal,Mukono,Soroti Secondary School,Soroti,Tier 2,Public/Mixed,NR,None,45%,45,2783000,1252350,1530650
List15,M23B30/004,A15688,Eunice Atwine,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,2,6,Continuing,Late,Mukono,Sembabule Secondary School,Sembabule,Tier 2,Public/Mixed,R,Double Normal,70%,70,3633000,2543100,1089900
List15,M23B30/006,A15696,Henry Anderson,Rwandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,2,6,Continuing,Late,Mukono,Rakai Secondary School,Rakai,Tier 2,Public/Mixed,R,Double Normal,100%,100,3633000,3633000,0
List15,M23B30/008,A15707,Nicholas Nalubega,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,2,6,Continuing,Normal,Mukono,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,NR,None,20%,20,2783000,556600,2226400
List15,M23B30/010,A15722,Ritah Oloya,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,2,6,Continuing,Normal,Mukono,Masaka Secondary School,Masaka,Tier 2,Public/Mixed,R,Ordinary,35%,35,3433000,1201550,2231450
List15,M24B30/001,A15660,Gloria Bamwine,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,2,2,4,Continuing,Normal,Mukono,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,R,Ordinary,55%,55,3433000,1888150,1544850
List15,M24B30/003,A15677,Peace Namutebi,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,2,2,4,Continuing,Normal,Mukono,King's College Budo,Kampala,Tier 1,Private/Faith-based,NR,None,100%,100,2783000,2783000,0
List15,M24B30/005,A15717,Ritah Pereza,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,2,2,4,Continuing,Normal,Mukono,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,NR,None,60%,60,2783000,1669800,1113200
List15,M24B30/007,A15733,Robert Akiiki,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,2,2,4,Continuing,Normal,Mukono,Kibuli Secondary School,Wakiso,Tier 1,Public/Mixed,NR,None,55%,55,2783000,1530650,1252350
List15,M25B30/001,A15669,Mark Kasule,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,1,2,2,Continuing,Normal,Mukono,Namasagali College,Kamuli,Tier 1,Private/Faith-based,NR,None,85%,85,2783000,2365550,417450
List15,M25B30/003,A15678,Namyalo Nabirye,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,1,1,1,Leave of Absence,Normal,Mukono,St. Peter's College Tororo,Tororo,Tier 2,Private/Faith-based,R,Double Normal,45%,45,3633000,1634850,1998150
List15,M25B30/006,A15694,Namazzi Nakyanzi,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,1,2,2,Continuing,Normal,Mukono,Gulu High School,Gulu,Tier 2,Private/Faith-based,NR,None,70%,70,2783000,1948100,834900
List15,M25B30/008,A15715,Gift Nambooze,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,1,2,2,Continuing,Normal,Mukono,Mityana Secondary School,Mityana,Tier 2,Public/Mixed,R,Ordinary,95%,95,3433000,3261350,171650
List15,S23B30/001,A15654,Namazzi Nakiyingi,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,2,6,Continuing,Normal,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,NR,None,50%,50,2783000,1391500,1391500
List15,S23B30/003,A15665,Judy Kato,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,2,6,Continuing,Normal,Mukono,Kiira College Butiki,Jinja,Tier 2,Private/Faith-based,NR,None,35%,35,2783000,974050,1808950
List15,S23B30/006,A15690,Ritah Okello,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,3,2,6,Continuing,Late,Mukono,Ntare School Mbarara,Mbarara,Tier 1,Public/Mixed,R,Executive,65%,65,4283000,2783950,1499050
List15,S24B30/002,A15653,Triza Bukenya,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,2,2,4,Continuing,Normal,Mukono,St. Leo's College Fort Portal,Fort Portal,Tier 2,Private/Faith-based,NR,None,35%,35,2783000,974050,1808950
List15,S24B30/004,A15662,Denis Nandutu,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,2,2,4,Continuing,Normal,Mukono,Jinja Secondary School,Jinja,Tier 2,Public/Mixed,NR,None,95%,95,2783000,2643850,139150
List15,S24B30/006,A15686,Deborah Atwine,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,2,2,4,Continuing,Late,Mukono,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,R,Executive,40%,40,4283000,1713200,2569800
List15,S24B30/008,A15699,Nancy Ocaya,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,2,2,4,Continuing,Normal,Mukono,Pallisa Secondary School,Pallisa,Tier 2,Public/Mixed,NR,None,100%,100,2783000,2783000,0
List15,S24B30/011,A15734,Mary Galiwango,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,2,2,4,Continuing,Normal,Mukono,Busoga High School,Iganga,Tier 2,Private/Faith-based,NR,None,75%,75,2783000,2087250,695750
List15,S24B30/013,A15740,Mark Ssewanyana,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,2,2,4,Continuing,Late,Mukono,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,NR,None,70%,70,2783000,1948100,834900
List15,S25B30/002,A15651,Ritah Muwonge,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,1,2,2,Continuing,Normal,Mukono,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,R,Ordinary,60%,60,3433000,2059800,1373200
List15,S25B30/005,A15695,Isaac Nakkazi,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,1,2,2,Continuing,Normal,Mukono,Masaka Secondary School,Masaka,Tier 2,Public/Mixed,R,Ordinary,50%,50,3433000,1716500,1716500
List15,S25B30/007,A15705,Sophia Bukenya,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,1,2,2,Continuing,Normal,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,R,Double Normal,45%,45,3633000,1634850,1998150
List15,S25B30/010,A15727,Ahmed Clark,South Sudanese,"School of Journalism, Media and Communication","Journalism, Media & Communication",30,MA Journalism and Strategic Communication,1,2,2,Continuing,Normal,Mukono,Uganda Christian University High School,Mukono,Tier 2,Private/Faith-based,R,Executive,100%,100,4283000,4283000,0
List15,J24M31/001,A15746,Mark Tumuhimbise,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,2,2,4,Finalist,Normal,Mukono,St. Joseph's Layibi,Gulu,Tier 2,Private/Faith-based,R,Ordinary,100%,100,3068000,3068000,0
List15,J24M31/004,A15759,Ian Abigaba,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,2,2,4,Finalist,Normal,Mukono,Kalungu Secondary School,Kalungu,Tier 2,Public/Mixed,R,Executive,95%,95,3918000,3722100,195900
List15,J24M31/007,A15771,Nakimera Akiiki,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,2,2,4,Finalist,Late,Mukono,King's College Budo,Kampala,Tier 1,Private/Faith-based,NR,None,100%,100,2418000,2418000,0
List15,J24M31/009,A15777,Proscovia Ddamulira,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,3,1,5,Retake/Probation,Late,Mukono,St. Mary's Secondary School Kitende,Wakiso,Tier 1,Private/Faith-based,NR,None,40%,40,2418000,967200,1450800
List15,KJ24M31/003,A15758,Nabirye Gitta,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,2,2,4,Finalist,Normal,Kampala,St. Katherine's Secondary School,Lira,Tier 2,Private/Faith-based,R,Executive,95%,95,4218000,4007100,210900
List15,KJ25M31/002,A15763,Yusuf Matovu,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,2,1,3,Continuing,Normal,Kampala,Makerere College School,Kampala,Tier 2,Private/Faith-based,NR,None,35%,35,2418000,846300,1571700
List15,KS24M31/005,A15756,Mugisha Nakandi,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,2,2,4,Continuing,Normal,Kampala,Rakai Secondary School,Rakai,Tier 2,Public/Mixed,NR,None,80%,80,2418000,1934400,483600
List15,KS25M31/005,A15762,Mildred Kayondo,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,1,2,2,Continuing,Normal,Kampala,Ntare School Mbarara,Mbarara,Tier 1,Public/Mixed,R,Executive,45%,45,4218000,1898100,2319900
List15,M24M31/003,A15755,Ben Ntale,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,2,2,4,Continuing,Normal,Mukono,Pallisa Secondary School,Pallisa,Tier 2,Public/Mixed,R,Ordinary,75%,75,3068000,2301000,767000
List15,M25M31/001,A15749,Sarah Tibyangye,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,1,2,2,Continuing,Normal,Mukono,St. Katherine's Secondary School,Lira,Tier 2,Private/Faith-based,NR,None,40%,40,2418000,967200,1450800
List15,M25M31/003,A15775,Judith Waiswa,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,1,2,2,Continuing,Normal,Mukono,Kibuli Secondary School,Wakiso,Tier 1,Public/Mixed,R,Double Normal,70%,70,3268000,2287600,980400
List15,S24M31/002,A15750,Atwine Nakyanzi,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,2,2,4,Continuing,Late,Mukono,Nabumali High School,Mbale,Tier 1,Private/Faith-based,R,Ordinary,30%,30,3068000,920400,2147600
List15,S24M31/004,A15754,Ritah Tindyebwa,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,2,2,4,Continuing,Late,Mukono,St. Leo's College Fort Portal,Fort Portal,Tier 2,Private/Faith-based,R,Double Normal,55%,55,3268000,1797400,1470600
List15,S24M31/008,A15767,Deborah Nakkazi,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,2,2,4,Continuing,Normal,Mukono,St. Lawrence Schools,Kampala,Tier 2,Private/Faith-based,R,Ordinary,100%,100,3068000,3068000,0
List15,S25M31/002,A15752,Zaina Nambooze,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,1,2,2,Continuing,Normal,Mukono,Hoima Secondary School,Hoima,Tier 2,Public/Mixed,R,Ordinary,95%,95,3068000,2914600,153400
List15,S25M31/004,A15761,Triza Tumuhimbise,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,1,2,2,Continuing,Normal,Mukono,Hoima Secondary School,Hoima,Tier 2,Public/Mixed,NR,None,45%,45,2418000,1088100,1329900
List15,S25M31/007,A15769,Jackline Nsereko,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,1,1,1,Leave of Absence,Normal,Mukono,Tororo Girls School,Tororo,Tier 2,Private/Faith-based,NR,None,75%,75,2418000,1813500,604500
List15,S25M31/009,A15774,Lucas Smith,Kenyan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,1,2,2,Continuing,Normal,Mukono,St. Mary's College Kisubi,Kampala,Tier 1,Private/Faith-based,R,Executive,50%,50,3918000,1959000,1959000
List15,S25M31/011,A15778,Mary Tibyangye,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",31,Master of Arts in Strategic Communication,1,2,2,Continuing,Normal,Mukono,Lwengo Secondary School,Lwengo,Tier 2,Public/Mixed,NR,None,40%,40,2418000,967200,1450800
List15,J24P32/001,A15784,Noah Mirembe,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",32,"PhD in Journalism, Media and Communication",2,2,4,Leave of Absence,Normal,Mukono,Jinja Secondary School,Jinja,Tier 2,Public/Mixed,R,Double Normal,100%,100,3268000,3268000,0
List15,J24P32/003,A15798,Emmanuel Wandera,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",32,"PhD in Journalism, Media and Communication",3,1,5,Continuing,Normal,Mukono,Kotido Secondary School,Kotido,Tier 2,Public/Mixed,R,Ordinary,100%,100,3068000,3068000,0
List15,J25P32/002,A15785,Ruth Luyiga,Ugandan,"School of Journalism, Media and Communication","Journalism, Media & Communication",32,"PhD in Journalism, Media and Communication",2,1,3,Continuing,Normal,Mukono,St. Joseph's Secondary School Naggalama,Wakiso,Tier 2,Private/Faith-based,R,Executive,80%,80,3918000,3134400,783600
